416 58506 8
416 29239 8
416 2184 8
416 2930 9
416 2791688 2
416 1527 8
416 10147 8
416 11456 8
416 3093889 7
416 358935 8
416 2201302 8
416 74342 8
416 8084 8
416 5179 8
416 10088 10
416 46137 7
416 3825 8
416 10232 6
416 2329 8
417 26707 10
417 192918 6
417 84588 8
417 26186 8
417 120954 8
417 10035 10
417 174708 6
417 269388 9
417 44152 6
417 113184 6
417 62196 8
417 142296 10
417 6982 8
417 140733 8
417 200380 8
417 50713 8
417 19171 6
417 24978 8
417 36135 8
417 45844 8
417 42288 8
417 46120 6
417 50722 8
417 133991 6
417 36135 10
417 3397 8
417 15490 8
417 406955 6
417 42268 8
417 2760404 10
417 19155 8
417 86823 6
417 26321 8
417 35815 6
417 3259 10
417 246590 6
417 39195 8
417 107362 6
417 2775 6
417 10016 10
417 2525 4
417 59105 8
417 42280 8
417 20482 10
417 42235 10
417 115962 10
417 149957 6
417 16229 8
417 32355 8
417 18257 10
417 23331 8
417 42283 8
417 8471 6
417 24634 8
417 31802 8
417 270414 10
417 7802 8
418 29942 6
418 3691 10
418 2416323 8
418 304619 8
418 3428 6
418 2745343 4
418 16722 8
418 44474 10
418 4243 6
418 16624 8
418 2156155 10
418 1349930 8
418 1182418 10
418 17788 10
418 16244 8
418 16576 6
418 54471 10
418 6521 6
418 15646 6
418 26973 10
418 32530 6
418 2156206 10
418 2156288 10
419 5974 10
419 2992484 8
419 6026 8
419 38484 8
419 23548 6
419 10137 6
419 4863 10
419 16566 10
419 8520 8
419 2612458 4
419 2745343 6
419 12433 4
419 2415650 8
419 3417 5
419 16664 6
419 44427 10
419 2129 6
419 32164 6
419 107570 10
419 30570 6
419 69133 6
419 34992 8
419 435854 5
419 69138 6
419 38660 6
419 16570 8
419 1882296 6
419 2150 7
419 17649 8
419 968545 5
419 23038 8
420 43304 8
420 8184 2
420 3446965 10
421 2139602 8
421 486408 8
421 825739 6
421 145516 8
421 52539 7
421 1211852 6
422 854 8
422 5912 9
422 13490 7
423 38009 10
423 7351 10
423 43287 10
423 16542 10
423 1629853 6
423 2827 10
424 9970 6
424 10090 4
424 18684 6
424 7189 10
425 319021 10
425 3092 10
425 23262 8
426 2463700 6
426 25644 6
426 7376 8
426 21246 2
426 383896 6
426 610 6
426 49779 10
426 39220 6
426 8477 8
426 131116 2
426 124018 6
426 635396 10
426 24607 10
426 15967 6
426 2791688 10
427 137510 6
427 65705 4
427 24498 6
427 18770 10
427 3246263 6
427 9569 8
427 127066 8
427 70672 8
427 128208 6
427 23078 10
427 42235 8
427 11375 10
427 65724 4
427 31285 10
427 6621 10
427 8366 10
427 162504 10
427 3655 10
427 14955 8
427 15105 10
427 26973 10
427 90675 6
427 819161 8
427 18998 4
427 4936 10
427 116861 6
427 1062532 8
427 7313 6
427 13398 8
428 2405620 10
428 21217 10
428 9036 10
429 2285 2
429 2311 9
429 828680 4
429 4392 10
429 24984 6
429 5237 7
429 45970 4
429 12491 7
429 413498 4
429 3031 8
429 17829 8
429 20135 7
429 861109 6
429 32039 7
429 16151 8
429 14246 7
429 4300 5
429 45470 8
429 83916 10
429 168094 6
429 5752 6
429 24490 5
429 965864 5
429 3380841 9
429 854 7
429 2889 8
429 3657 8
429 37278 6
429 2834 8
429 5096 7
429 5842 8
429 32040 6
429 54850 6
429 83798 6
429 1177736 7
429 15263 7
429 816485 6
429 5709 8
429 11806 8
429 15260 7
429 14040 9
429 772930 8
429 32041 6
429 91408 6
429 55774 3
429 9981 7
429 15212 7
429 19782 10
429 2956 8
429 3011 7
429 2849559 10
429 21736 7
429 71605 7
429 861174 6
429 508344 4
429 47992 3
429 48983 4
429 101242 8
429 861142 6
429 15540 7
429 63837 7
429 2633 2
429 4425 7
429 1422726 6
429 40450 8
429 4933 10
429 8362 5
429 1942772 8
430 3264 8
430 19007 8
430 25317 4
430 20009 8
430 2147 6
430 35326 4
430 1932053 8
430 3456674 7
430 3447001 7
430 7244 9
430 2770555 6
430 2026162 9
430 9983 9
430 4417 4
430 270414 8
430 1472 10
430 27097 10
430 951 3
430 36980 10
430 1902295 7
430 825739 10
431 192918 10
431 2303 10
431 113231 8
431 200945 6
431 5662 10
431 12514 8
432 48623 10
432 2138 5
432 12716 8
432 3230 1
432 4243 10
433 49815 9
433 12225 8
433 3585 9
433 12889 9
434 23680 9
434 319021 8
434 3207 8
435 6516 8
435 3359 9
435 16151 9
435 1975 10
435 6070 9
435 30979 10
435 6515 8
435 897386 10
435 6521 8
435 1338381 6
435 6514 8
436 7372 8
436 108623 8
436 304619 7
436 100327 8
436 4319 9
436 26973 10
437 2817510 8
437 10084 9
437 5321 8
437 10067 9
437 168141 8
437 1426655 10
437 3093889 10
437 55198 8
437 9970 6
437 9036 10
437 8503 8
437 5903 9
438 7858 6
438 11685 8
438 3483 6
438 8520 8
438 33250 10
438 1872 8
438 2114 6
438 3079 8
438 39392 8
438 18309 8
438 38983 8
438 64839 8
438 9051 8
438 4860 8
438 9451 6
438 63505 6
438 43815 8
438 25237 10
438 9390 6
438 3585 6
438 80862 6
438 10072 8
438 3092 8
438 2601 6
438 10164 10
438 319021 6
438 109367 10
438 39401 6
439 7025 10
439 2396775 7
439 24820 9
439 39116 10
439 16708 7
439 16624 7
439 5909 7
439 7197 6
439 111661 10
439 176030 7
439 3447001 10
439 3092 10
439 709391 8
439 170921 7
439 16576 7
439 9998 10
439 327522 10
439 158398 7
439 26670 10
439 5794 10
439 59144 10
439 50616 10
439 6485 10
439 554581 10
439 24974 10
439 111158 10
439 49815 10
440 8366 10
440 1512 8
440 296567 6
440 246349 10
440 43088 6
440 837 8
440 2280068 6
440 156934 6
440 26159 6
440 4041 10
440 18833 6
440 156933 6
440 1182720 10
440 504106 8
440 87560 7
440 122003 6
440 16217 10
440 5172 8
440 1586826 6
440 4220 10
440 32100 6
440 764491 8
440 5503 10
440 2704 8
440 3039 10
440 35720 10
440 1448014 6
441 90431 7
441 18213 8
441 5864 9
441 180952 10
441 23235 7
441 6059 10
441 3655 8
441 7391 6
442 12466 7
442 109818 7
442 118 6
442 327522 7
442 3203623 9
442 825739 10
443 35746 8
443 413498 10
443 2406055 10
444 21214 8
444 2774556 8
444 1182475 10
444 7970 8
444 2261 10
444 3093889 10
445 109 7
445 11837 7
445 32715 8
445 41688 6
445 2640614 5
445 4146 8
445 2136 7
445 2296662 6
445 42222 7
445 10593 7
445 14580 7
445 10083 4
445 41311 9
445 64781 6
445 116861 6
446 534 10
446 2152 8
446 38267 7
446 55090 9
446 169996 7
446 1979 7
446 15656 7
446 15646 10
446 12428 6
446 45903 8
446 546 9
446 413498 10
446 829005 9
446 828999 9
446 4931 8
446 17673 8
446 10072 8
446 1182475 9
446 72318 8
446 5819 9
446 1531 7
446 19000 10
446 828677 10
447 23680 8
447 5150 10
447 35497 6
447 2499 10
447 108314 6
447 12482 8
447 2834 6
447 7323 8
447 1977 6
447 3437 6
447 7863 6
447 54850 4
447 1827335 2
447 1979 2
447 35556 4
447 5986 2
447 1586826 4
448 41688 10
448 15967 8
448 3514 10
448 3447001 10
449 26387 8
449 16217 10
449 114455 8
449 24798 10
449 1044308 8
449 883 10
449 897403 8
449 48117 6
449 2139844 8
450 31574 7
450 57138 8
450 26376 10
450 2720 8
450 24297 4
450 39206 9
450 2988209 8
450 2236 8
450 44983 7
450 12152 8
450 105579 4
450 3691 10
450 349431 8
450 3971 8
450 2427787 9
451 36165 10
451 93868 10
451 1581326 8
451 3735 10
451 34992 10
451 24933 8
451 2498178 10
451 132873 6
451 113263 8
451 88088 10
451 28094 10
451 16662 6
451 112299 8
451 10016 10
452 6084 8
452 1171649 10
452 30661 8
452 30255 8
452 2204 10
453 6518 6
453 16664 6
453 34899 8
453 34924 8
453 15642 8
453 153076 10
453 60641 6
453 10128 6
453 18646 6
453 829007 6
453 26509 8
453 20496 6
453 23117 6
453 7118 10
453 50033 4
453 19121 6
453 34915 6
453 28016 8
453 28046 6
453 12800 8
454 40450 10
454 113311 10
455 32438 10
455 7313 8
455 2745069 6
456 40591 10
456 829003 8
456 74087 6
457 19156 10
457 699388 8
457 111661 10
457 27151 10
457 35902 10
457 2744 9
458 49860 10
458 15764 10
458 5827 10
459 133869 10
459 39199 10
459 49649 10
460 2972 6
460 1352047 7
460 3206242 7
460 3420 5
460 3657 5
460 1472 10
460 1527 6
461 2985 6
461 19128 6
461 1507 8
462 111661 8
462 28158 6
462 1426655 10
463 13271 6
463 2314 6
463 1586826 8
463 2953 4
463 31148 9
464 1008 5
464 11758 7
464 2475502 8
464 84422 10
464 2529 9
464 1472 8
464 42374 8
464 3381 8
464 10072 8
464 2405 7
464 38165 10
464 56229 6
464 3123767 8
464 380156 7
464 16151 9
465 52448 8
465 51687 8
465 26947 8
465 51926 8
465 158724 8
465 111661 6
465 21385 6
465 6984 8
465 1187619 10
465 6052 8
465 165986 8
465 57317 7
466 638061 8
466 60370 6
466 51288 8
466 69475 6
466 35908 10
466 3264 8
466 109392 8
466 816613 10
466 21609 6
466 10055 8
466 26151 8
466 40450 8
466 22790 6
466 1507 10
466 25430 8
466 45401 8
466 11738 8
467 1486117 10
467 1182481 10
467 3366 10
467 18548 10
467 62333 10
467 16539 10
467 7045 10
467 8319 10
467 7970 10
468 44152 6
468 20481 10
468 44474 10
468 4604 10
468 55850 4
468 50713 8
468 34915 8
468 87381 7
468 113303 2
468 2156206 10
468 35664 7
468 86531 8
468 50722 8
468 1524 6
468 568572 10
468 3264 6
468 20480 9
468 313397 5
468 127122 8
468 87560 7
468 26120 4
469 29428 4
469 111892 6
469 25003 6
469 187418 7
469 16482 8
469 114918 8
469 23331 8
470 34370 6
470 3032091 8
470 96517 6
470 6953 8
470 1590 10
470 785052 8
470 124569 6
470 12471 8
470 649296 4
470 73963 6
470 6229 8
470 33369 2
470 12415 6
470 4605 6
470 12333 8
470 147931 8
470 72075 8
470 20410 8
470 1513 8
471 135945 10
471 4681 4
471 12225 10
471 1507 10
471 142563 6
471 3123767 6
471 36980 10
471 1538 8
471 5189 8
471 654969 8
471 7288 8
471 2340 4
471 18211 8
472 15315 10
472 15009 8
472 16701 6
472 26383 6
472 3691 8
472 26485 6
472 16475 6
472 14955 8
472 87486 6
472 21736 8
472 10014 8
472 24788 8
472 18715 8
472 12650 10
472 34930 10
472 2970534 6
472 10009 8
472 2156288 8
472 7970 8
472 18617 10
472 34929 6
472 10795 6
472 8294 6
472 156490 10
472 6099 6
472 7337 10
472 16576 8
472 38559 6
472 42731 4
472 25002 8
472 19683 8
472 15075 10
472 170921 8
472 42731 8
472 27961 6
472 38539 6
472 3067 6
473 953 10
473 2026162 10
473 89833 9
473 1443832 8
473 1182475 8
474 2619901 10
474 3203623 10
474 3203356 10
475 3209565 6
475 1472 9
475 42656 8
475 17994 10
475 17951 10
475 72841 8
475 28660 4
475 18898 10
475 93288 8
475 60126 10
475 27147 8
475 85970 10
475 2156470 10
475 10099 10
475 25310 8
475 2867 6
475 70405 8
475 2999 8
475 1588 6
476 14710 8
476 111661 6
476 1377091 8
476 109392 8
476 30254 10
476 21624 6
476 46558 8
476 3259 10
476 1500 8
476 10009 10
476 897410 8
476 3014070 8
476 1182718 10
476 2704 10
476 7342 8
476 1182675 10
476 897386 8
477 3211 8
477 2704 6
477 5708 7
477 12482 8
477 1473 8
477 3514 8
477 18255 7
477 1475 10
477 2075 8
477 11837 8
477 159103 8
477 81011 8
477 246349 10
477 2204 10
477 4300 6
477 4382 4
477 23804 8
477 35326 10
477 4035 6
477 3622 7
477 29570 8
477 3406296 6
477 10216 8
477 16151 10
477 18375 10
477 2314 8
477 2718 8
477 23158 8
477 87377 6
477 3186582 10
477 2475502 10
478 2482138 4
478 95369 6
478 111349 8
478 1590 10
478 96020 10
478 18309 8
478 2770555 10
478 34653 10
479 1902295 10
479 2956 8
479 2554472 10
479 12466 10
479 2204 6
479 5912 10
479 51186 8
479 2139 10
479 7863 8
479 41175 6
479 49223 10
480 16334 7
480 153004 8
480 409 7
480 3446965 7
480 153004 9
480 1500 10
480 2988209 8
480 90675 8
480 5716 8
480 40450 10
480 41577 7
481 9837 8
481 52448 10
481 36984 10
481 21385 10
481 2672821 10
481 2204 10
481 7199 10
481 108314 4
481 3014055 8
481 3206242 10
481 1507 10
481 121853 10
481 42585 8
481 10147 10
481 8419 8
481 1182718 10
481 19179 2
481 49877 6
481 1586826 8
481 12330 10
481 10072 10
481 15585 10
481 22853 6
481 1037304 10
481 5509 10
481 19007 10
481 3968 8
481 7489 10
481 16676 10
481 15083 10
481 20372 6
481 57530 10
481 223162 10
481 55062 8
481 7425 10
482 1497 10
482 15083 10
482 8883 8
482 97452 10
482 10147 10
483 795514 6
483 41404 6
483 60618 8
483 10016 10
483 47656 6
483 258013 8
483 986312 6
483 3112 8
483 2517307 8
483 184339 8
483 1748 10
483 12503 6
483 649302 8
483 649309 8
483 2139 6
483 1768 6
483 272443 8
484 156490 10
484 536 6
484 95963 10
484 129373 4
484 3203401 10
485 6104 10
485 6516 6
485 132876 4
485 3449 8
485 11456 6
485 43711 8
486 19994 10
486 108314 10
486 2298201 8
486 12365 8
486 22993 10
487 761509 8
487 3514 8
487 1270696 8
487 44646 3
487 3380725 9
487 92939 8
487 56554 7
487 191710 10
487 21524 7
488 2405 2
488 18933 8
488 7158 2
488 635396 6
488 3434 6
489 5096 9
489 2927 6
489 49736 4
489 158729 6
489 3449 8
489 3437 10
489 11410 10
489 3380841 10
489 5128 10
489 3092 8
489 11424 10
490 2122 10
490 126267 10
490 1472 10
491 2176 10
491 7425 8
491 2261 10
491 2228 8
491 825740 6
491 32699 6
491 26670 10
491 7970 3
491 825708 8
491 74637 4
491 1182720 10
491 10107 4
491 3203356 10
491 22957 2
491 241191 8
491 3446965 6
491 63092 7
491 20885 8
491 35326 4
492 72230 2
492 114933 10
492 1859990 1
492 486408 8
492 114870 5
492 1472 8
493 5143 8
493 861120 8
493 243448 8
493 247705 8
493 20156 8
493 558585 10
493 2406267 10
493 901022 10
493 131244 10
494 91317 4
494 11189 4
494 1719573 8
495 1539 8
495 1037304 8
495 2510 4
496 6984 10
496 5096 10
496 170197 10
496 2498178 10
496 49736 6
496 129373 10
497 45475 8
497 132876 8
497 16151 10
497 12987 10
497 18577 6
497 44983 10
497 19171 10
497 1472 10
497 18521 8
497 18508 10
499 5150 8
499 14062 10
499 5183 8
499 419 6
499 17514 8
499 2992484 8
499 3362 8
499 90252 10
499 3264 10
499 18255 6
499 27659 8
499 18521 4
499 5145 8
499 90748 6
499 49481 8
499 1519 10
499 18486 6
499 171159 8
499 4679 8
499 69133 4
500 60610 10
500 107 10
500 25359 10
500 12262 8
500 3973 6
500 92302 10
500 7103 10
500 2294 10
500 202194 8
500 5912 8
500 4031 10
500 20174 10
500 13406 8
501 31835 6
501 3203623 6
501 16557 7
501 3093889 6
501 5840 8
501 27022 7
501 3092 8
501 2770555 4
501 28716 6
501 5228 6
501 2930 5
501 853566 8
501 3203356 6
501 2516333 6
501 1182675 5
502 5864 7
502 8617 8
502 57957 7
502 35647 8
502 16424 8
502 84309 8
503 1044308 6
503 1045491 6
504 4440 6
504 1695915 6
504 7098 6
504 529 8
504 46119 5
504 11111 6
504 2724 7
504 6521 8
504 1474 9
504 45401 7
504 46118 5
504 481 3
504 6999 8
504 17 7
504 46115 6
504 13403 7
504 15656 5
504 2934 8
505 50110 9
505 3209565 10
505 1748 7
505 2204 8
505 1537 10
506 6442 8
506 13490 8
506 26973 8
506 349475 8
507 10107 8
507 8000 8
507 19768 8
507 58490 8
507 10138 4
507 1473 8
507 31672 9
508 3093889 4
508 209 4
508 1079 10
508 15518 6
508 3115 8
508 27157 8
508 5187 10
508 562644 6
508 7554 4
508 2139 8
508 58190 6
508 4044 10
508 901239 8
508 608 8
508 1525 8
508 610 10
508 24930 4
508 24994 4
508 2742 8
508 1695915 8
508 24856 4
508 12501 6
508 5138 8
508 24975 4
508 1590 6
508 6026 4
508 12361 8
508 12418 8
508 19042 4
508 554581 6
508 250 8
509 44184 8
509 4911 10
509 42256 10
509 92653 6
509 16415 8
509 42282 10
509 106961 7
509 10147 9
509 145727 8
509 2744 8
509 21385 8
509 42196 8
509 10048 10
509 2970534 8
509 42671 8
509 150021 10
509 49247 9
509 42226 8
509 2554460 6
509 2405620 10
509 23331 8
509 42211 10
509 84557 10
509 18501 10
509 7444 8
509 14407 8
509 25889 8
509 93741 7
509 67617 8
509 31712 8
509 3362 7
509 18235 9
509 247319 6
509 150025 8
509 42157 10
511 10284 6
511 271 10
511 5178 10
511 5123 10
512 10616 8
512 1060 8
512 6084 10
512 87445 7
512 2280068 10
512 123275 8
512 2280068 7
513 610 8
513 2445 8
513 36980 6
513 11410 6
513 37895 8
513 1552418 6
513 1500 8
513 99368 7
513 20325 7
513 1070527 10
513 8366 8
513 28016 9
513 897386 10
513 26557 8
513 1472 8
513 1524 8
513 139 9
513 1079 10
513 606 7
513 129 7
513 38906 6
514 10158 8
514 9837 10
514 137664 8
514 2373 10
514 4926 8
514 232371 8
514 5025 10
514 29942 8
514 10128 10
514 561768 4
515 170115 6
515 12889 8
515 3040 1
515 6514 6
515 8340 8
515 6026 9
515 10128 8
515 2108 4
515 1014691 9
515 25202 10
515 8304 6
516 35538 10
516 81633 8
516 2930 10
516 2460 10
516 13096 10
516 32099 8
516 3067 8
516 14341 10
516 438352 10
516 1507 10
516 107001 10
516 31336 8
516 35326 10
517 23117 4
517 3203356 7
517 193033 7
517 32660 10
517 911007 7
517 9993 8
517 16576 7
517 1632488 8
517 2972 10
517 825755 9
517 1182472 7
517 12501 10
517 13431 8
517 1182418 7
517 536 8
517 46762 6
517 825740 7
517 26557 8
517 62625 8
518 444 8
518 2376 6
518 2804 8
518 11837 8
518 4652 8
518 721410 8
518 2204 10
518 2961 10
518 4417 6
518 4953 10
518 3031 10
519 139841 9
519 3380841 7
519 176030 6
519 825707 5
519 39220 8
519 3364309 7
519 5993 8
519 44474 10
519 319021 4
519 1581079 10
519 361025 5
519 10009 10
519 8294 5
519 6485 10
519 68078 8
519 26349 10
519 169812 8
519 4898 7
519 1595966 5
519 5189 10
519 1500 10
519 419 5
519 32099 10
519 6438 8
520 1426655 7
520 29239 6
520 984 8
521 7288 8
521 11403 10
521 3064 10
521 28706 8
521 444295 6
521 38490 6
521 2930 10
521 1827335 10
521 358920 8
521 3093889 6
521 599423 10
521 25237 10
521 56892 10
521 130577 7
521 358916 8
521 1586826 10
521 2421 8
522 16151 10
522 4647 8
522 10105 8
522 10107 4
522 14710 4
522 3359 4
522 1994 6
522 73788 8
523 20866 8
523 45111 8
523 28008 10
523 16803 8
523 18626 8
523 2280068 6
523 2113 6
523 6084 8
523 17225 6
523 10481 6
523 88391 8
523 18833 8
524 5110 10
524 6899 8
524 25317 8
524 327495 8
524 194652 6
524 3426 10
525 825707 6
525 4044 8
525 1060 10
525 825740 5
525 8445 7
525 12491 8
525 825765 5
525 1079 10
525 49803 8
525 5179 9
525 2475502 7
525 26308 8
525 8294 7
525 897403 8
525 2139 10
526 191384 10
526 50722 10
526 32645 8
527 8205 9
527 72318 10
527 196825 7
527 32525 8
527 7206 9
527 35361 5
527 781491 7
527 50164 7
527 32504 7
527 40586 8
527 2718 8
527 12466 10
527 20052 7
527 40217 7
528 1472 8
528 2720 8
528 5145 8
528 34878 9
529 1044995 10
529 2110 8
529 2309 10
529 35250 10
530 7512 2
530 125070 9
530 7218 6
530 69607 4
530 2770390 9
530 971322 6
530 18325 10
530 9774 7
530 10114 6
530 3093889 10
530 3156842 8
530 372622 6
530 124421 10
530 10114 5
530 25104 4
530 168437 6
530 1488 9
530 119603 10
530 45479 4
530 142748 10
530 84274 8
532 1107522 8
532 1060 10
532 444223 8
532 35720 8
532 122878 6
532 26615 6
533 3437 6
533 937 4
533 26614 8
533 156490 10
533 20786 8
533 4813 10
533 16219 8
533 2930 6
533 158398 10
533 20480 8
533 10137 6
533 6621 8
533 10016 10
534 108417 8
534 504335 8
534 26016 6
534 88456 8
534 58352 8
534 18275 6
534 109349 6
534 40753 6
534 5113 6
534 57957 8
534 23074 6
534 3375 8
534 72840 8
534 1262995 8
534 232267 8
534 57342 10
534 774985 7
534 3429944 10
534 2204 6
534 10169 8
534 10166 8
534 27395 6
534 53344 8
534 25834 8
535 1669269 10
535 3594 10
535 1182481 10
536 3430 10
536 453206 10
536 9992 10
536 10016 10
536 7103 5
536 128208 10
536 31148 10
536 13378 10
537 18416 6
537 48689 10
537 48817 10
537 858514 9
537 11424 7
540 19042 4
540 27243 8
540 8488 8
540 151705 8
540 5128 8
540 2930 10
540 2704 10
540 816487 8
540 4039 8
540 20174 10
540 45527 10
540 6295 10
540 44149 10
540 11837 10
540 300944 6
540 1816472 10
540 189760 6
540 74074 8
540 4911 4
540 37066 10
540 6510 8
540 31448 8
540 3093889 10
540 5658 8
540 31574 8
540 3359 6
540 5138 10
540 15281 8
540 2745229 8
540 19633 6
540 17951 8
540 5146 6
540 11786 8
540 408744 8
540 3220800 10
540 18255 6
540 1760602 10
540 5794 8
540 43711 10
540 6518 2
540 31673 8
540 2492277 10
540 5949 10
540 7049 10
540 1590 10
540 87704 6
540 2569212 8
540 227538 8
540 35565 6
540 21585 8
540 1524 10
540 504173 10
540 42713 10
540 1827335 10
540 3264 10
540 31860 10
540 2988209 6
540 16334 8
540 26186 10
540 51437 10
540 410 10
540 31740 8
540 11294 8
540 10892 8
540 15106 8
540 5932 10
540 28686 10
540 1597578 6
540 31559 8
540 5115 8
540 5978 8
540 7554 6
540 1748 10
540 2204 10
540 1931983 8
540 227132 6
540 5943 10
540 169812 10
540 539 6
540 6199 8
540 2575 2
540 1588 10
540 87340 8
541 173519 8
541 60845 9
541 836 10
542 31812 4
542 776166 6
542 23117 6
542 5757 10
543 534053 6
543 7294 10
543 5068 8
544 25286 6
544 15055 10
544 15294 10
544 2214647 10
544 160096 8
544 6621 10
545 358935 8
545 1182458 8
545 5150 8
546 3428 6
546 6070 7
546 2335129 6
546 11403 8
546 5674 6
546 5757 7
546 10893 1
546 1338381 1
546 16212 2
546 4024 4
547 20174 8
547 2961 8
547 27620 9
547 46596 8
547 4053 7
547 7189 8
547 7221 9
547 18997 6
547 5145 7
547 3039 9
547 63644 10
547 2156470 8
547 10162 6
548 31221 10
548 835994 10
548 1060 9
549 5173 8
549 825 8
549 1979 6
550 27147 6
550 1507 8
550 191674 8
551 2836 8
551 3448 7
551 56942 6
551 32008 6
551 57937 6
551 85148 9
551 11456 8
551 4694 9
551 444 8
551 19156 9
551 837 6
551 1107522 9
551 1525 10
551 26164 10
551 81011 10
551 49895 8
551 35204 8
551 6984 6
551 19797 10
551 7200 10
551 7189 10
551 1507 10
551 825285 6
551 57069 6
551 2938 6
551 1079 10
551 1266328 9
551 94075 6
551 271912 6
551 5206 10
551 50853 6
551 122332 8
551 54570 6
551 7288 10
551 23127 6
551 122878 8
551 753540 6
551 7572 6
551 3449 9
551 44995 8
551 51930 8
551 3438 6
551 3483 6
551 29853 9
551 21531 6
551 5308 10
551 23812 6
551 74276 8
551 10111 8
551 20156 8
551 111888 8
551 4652 10
551 6070 10
551 13082 9
551 7967 4
551 7025 8
551 368660 6
551 4921 9
551 270414 10
551 3195 6
551 32515 6
551 51858 6
551 3264 10
552 18770 8
552 28231 8
552 48980 9
552 18880 8
552 2434 6
552 19035 8
552 48053 9
552 1472 10
552 83249 8
552 2415650 8
552 3115 6
552 7233 9
552 816487 8
552 7691 8
552 159878 9
552 2138 8
552 1977 9
552 54471 9
552 6899 10
552 48931 8
552 84422 9
553 1079 10
553 1294317 9
553 49467 9
555 1500 10
555 3447001 10
555 1537 8
555 1977 8
555 393603 4
556 55045 8
556 4150 6
556 3973 6
556 6935 10
556 121763 10
556 191947 10
556 156627 10
556 57565 8
556 65374 8
556 5115 8
556 26615 8
556 52032 8
556 147308 10
556 7289 8
556 91824 8
556 962543 10
556 17788 6
556 10000 10
556 4440 8
556 49643 8
557 654969 10
557 117399 10
557 3123767 8
557 5172 8
557 10129 10
557 34973 10
557 2742 8
558 4453 10
558 3035 7
558 6518 6
559 23349 4
559 4562 6
559 9036 10
560 22758 6
560 768 8
560 646858 6
560 40584 6
560 852 9
560 2264 7
560 816613 7
561 60635 5
561 129 6
561 7124 6
561 12433 7
561 11456 4
561 3203356 7
561 228290 6
561 1472 8
561 816490 6
561 1182418 7
561 15646 7
561 25121 3
561 2280068 7
561 20474 6
561 12433 6
561 6517 7
561 16722 5
561 1482 8
561 16708 6
561 8362 5
561 4805 8
561 56997 7
561 1182720 8
561 35144 8
561 17543 6
562 240339 6
562 83260 8
562 68515 10
564 609 8
564 110715 7
564 2280068 10
564 11826 8
564 35393 8
564 3035 10
564 7244 10
564 5794 7
564 5819 9
568 2463552 8
568 71021 8
568 28174 4
568 49096 9
568 189051 6
568 1044995 9
568 11375 8
568 4248 8
568 2332 10
568 466170 8
569 3123767 4
569 7635 6
569 18325 4
569 5115 8
570 10108 10
570 21580 4
570 93299 8
570 3538 8
570 43493 6
570 35497 6
570 40995 6
570 2155 10
570 7513 2
570 19042 6
570 308649 6
570 46358 8
570 85781 10
570 6953 6
570 124751 8
570 2619901 10
570 20626 6
570 16307 8
570 7351 8
570 69619 4
570 2184 8
570 129970 6
570 2791688 8
571 2285 8
571 2121 8
571 31198 8
571 19782 8
571 4918 6
571 1977 6
571 15540 8
572 2232 8
572 12359 8
572 7554 10
572 16485 6
572 43304 8
572 12393 8
572 825740 8
572 10184 4
572 32715 8
572 17389 6
572 62561 8
572 2247 8
572 1590 10
572 95234 10
572 35326 10
572 12499 10
572 42527 6
572 825707 8
572 64839 6
572 59142 10
572 825708 10
572 1538 10
572 121342 4
572 28660 4
572 245842 8
572 245751 10
572 3962 10
572 10174 6
572 31624 8
572 45633 6
572 861174 8
572 11616 6
572 24490 4
572 86568 6
572 2204 10
572 86272 8
572 10181 8
572 59135 4
572 52542 4
572 144471 8
572 116313 6
572 272101 6
572 82293 8
572 3206242 10
572 60776 10
572 5882 4
573 6485 10
573 3446965 8
573 290131 10
573 18644 6
573 1262995 10
573 3035 10
573 185271 10
573 627149 6
573 883 8
574 29505 8
574 1653 9
574 21579 7
576 1381248 8
576 33550 7
576 3254 9
576 73357 7
576 44395 6
576 22976 7
576 4936 8
576 11883 7
577 951 7
577 2150 8
577 5069 10
577 10128 10
577 15087 10
577 49247 9
577 1182458 8
577 7244 8
577 100902 10
577 894 8
577 15061 9
578 10016 10
578 883 8
578 10216 6
578 2499 10
578 12991 8
578 18508 10
578 4805 10
578 901006 6
578 35679 2
578 12460 10
578 7489 6
578 4684 8
578 2475502 10
578 16151 10
578 124421 4
578 2770555 8
578 49650 8
578 45970 10
578 4453 6
578 3092 10
578 3350327 8
578 56696 6
578 49643 10
578 1182475 8
578 5178 10
578 3185 6
578 1476505 8
578 87464 10
578 71279 6
578 16387 8
578 35237 8
578 667852 6
578 5466 10
578 49750 6
578 1629853 8
578 17543 6
578 6070 10
578 32399 8
578 825708 10
578 111899 10
578 56566 8
578 825740 6
578 1537 8
578 20004 8
578 3655 10
578 35834 10
578 2460 8
578 22647 8
578 4338 10
578 47656 8
578 21223 10
578 1586826 8
578 3702 4
578 649293 8
578 376497 8
578 6052 10
578 992 6
578 3437 10
578 1126966 10
578 12409 10
578 48704 6
578 36181 6
578 18765 8
578 18362 10
578 67729 10
578 30823 6
578 7180 10
578 529 6
578 49650 6
578 1581326 8
578 41564 8
578 90648 10
578 138479 8
578 4248 10
578 81635 8
579 2136 4
579 10128 4
579 18898 3
579 1051327 9
579 23096 3
579 256519 8
579 6886 4
580 26483 6
580 26339 7
580 80768 6
580 1182708 6
580 1597555 10
580 2898 6
580 7288 10
580 3391052 4
580 5806 6
580 57174 4
580 1695915 6
580 51421 10
580 35837 4
